travel_time_sec,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),visibility (m),wind_speed_10m (km/h),bias
452,3.4,0,77,21100,18.4,1
472,3.2,0,77,21700,15.9,1
458,3.2,0,77,21700,15.9,1
511,3.2,0,77,21700,15.9,1
416,3.6,0,47,28200,5.6,1
440,0.4,0,80,19200,7.7,1
442,0.4,0,80,19200,7.7,1
440,0.4,0,80,19200,7.7,1
475,0,0,85,16400,5.4,1
445,0,0,85,16400,5.4,1
447,0,0,85,16400,5.4,1
475,0.3,0,82,17500,7.6,1
443,0.3,0,82,17500,7.6,1
457,0,0,84,16800,6.3,1
454,0,0,84,16800,6.3,1
501,0.2,0,83,17200,6.9,1
438,0.2,0,83,17200,6.9,1
430,0.3,0,83,17400,7.4,1
437,0.3,0,83,17400,7.4,1
447,0.3,0,83,17400,7.4,1
441,0.3,0,83,17100,4.7,1
454,0.3,0,83,17100,4.7,1
652,0.1,0,84,17400,6.2,1
592,0.1,0,84,17400,6.2,1
453,0.2,0,85,16600,6.4,1
432,0.2,0,85,16600,6.4,1
440,0.2,0,85,16600,6.4,1
468,0.2,0,83,16200,7.4,1
508,0.3,0,82,17200,7.2,1
567,0.3,0,82,17200,7.2,1
509,0.3,0,82,17200,7.2,1
496,0.3,0,82,17200,7.2,1
581,0.1,0,84,17000,5.7,1
423,0.1,0,84,17000,5.7,1
471,0,0,86,15800,4.3,1
450,0,0,86,15800,4.3,1
446,0,0,86,15800,4.3,1
461,0.3,0,82,17100,6.1,1
517,0.3,0,82,17100,6.1,1
457,0,0,86,16000,4.5,1
489,0,0,86,16000,4.5,1
490,0.2,0,82,18200,5.5,1
449,0.2,0,82,18200,5.5,1
623,0.2,0,82,18200,5.5,1
453,0.3,0,87,16500,5.5,1
478,0.3,0,87,16500,5.5,1
471,0.1,0,84,17500,5.2,1
480,0.1,0,84,17500,5.2,1
434,0.7,0,87,16900,5.5,1
484,0.7,0,87,16900,5.5,1
477,0,0,85,17700,4.7,1
495,0,0,85,17700,4.7,1
472,1.6,0,87,16200,6.5,1
440,1.6,0,87,16200,6.5,1
434,0.1,0,85,18100,6.1,1
572,0.1,0,85,18100,6.1,1
475,2.3,0,86,17000,6.8,1
507,2.3,0,86,17000,6.8,1
453,2.3,0,86,17000,6.8,1
473,0.2,0,85,16200,2.3,1
438,0.2,0,85,16200,2.3,1
423,2.9,0,84,17900,6.9,1
462,2.9,0,84,17900,6.9,1
441,0.2,0,86,16400,3.4,1
449,0.2,0,86,16400,3.4,1
457,3.3,0,82,18000,7.9,1
429,3.3,0,82,18000,7.9,1
438,6.7,0,74,22300,7.4,1
507,6.7,0,74,22300,7.4,1
462,6.7,0,74,22300,7.4,1
440,4.9,0,80,19500,7.9,1
474,4.9,0,80,19500,7.9,1
448,7,0,72,22300,7.7,1
437,7,0,72,22300,7.7,1
575,5.1,0,79,20100,8.1,1
471,5.1,0,79,20100,8.1,1
446,7.3,0,71,22200,7.2,1
443,7.3,0,71,22200,7.2,1
451,5.4,0,77,19800,8.2,1
445,5.4,0,77,19800,8.2,1
467,5.4,0,77,19800,8.2,1
492,5.7,0,76,19900,8.4,1
459,5.7,0,76,19900,8.4,1
462,7.1,0,75,21900,7.1,1
481,7.1,0,75,21900,7.1,1
481,7.3,0,83,17600,12.4,1
467,7.3,0,83,17600,12.4,1
528,7.3,0,83,17600,12.4,1
460,8,0,83,17100,13.8,1
489,8,0,83,17100,13.8,1
530,8,0,83,17100,13.8,1
449,6,0,86,18200,15.3,1
482,6,0,86,18200,15.3,1
477,6,0,86,18200,15.3,1
492,8.4,0,71,23800,7.4,1
450,8.4,0,71,23800,7.4,1
455,8.4,0,71,23800,7.4,1
514,7.6,0,84,16900,11.9,1
529,7.6,0,84,16900,11.9,1
564,7.6,0,84,16900,11.9,1
442,7.1,0,84,16400,14.8,1
467,7.1,0,84,16400,14.8,1
464,7.1,0,84,16400,14.8,1
473,7.5,0,73,19800,10.9,1
499,7.5,0,73,19800,10.9,1
473,7.5,0,73,19800,10.9,1
494,7.8,0,85,16200,11.1,1
542,7.8,0,85,16200,11.1,1
470,6,0,85,15900,15.2,1
420,6,0,85,15900,15.2,1
499,8.3,0,85,15700,12.5,1
474,8.3,0,85,15700,12.5,1
479,8.3,0,85,15700,12.5,1
633,7.1,0,85,17000,14.1,1
450,7.1,0,85,17000,14.1,1
518,7.3,0,76,18300,11.5,1
447,7.3,0,76,18300,11.5,1
498,7.1,0,86,17800,15.5,1
457,7.1,0,86,17800,15.5,1
486,7.1,0,86,17800,15.5,1
470,7.1,0,79,18500,12.5,1
485,7.1,0,79,18500,12.5,1
442,7.1,0,79,18500,12.5,1
510,7.4,0,85,15100,12.9,1
482,7.4,0,85,15100,12.9,1
443,7.4,0,85,15100,12.9,1
464,7.2,0,87,1500,14.2,1
479,7.2,0,87,1500,14.2,1
473,7.2,0,87,1500,14.2,1
541,8.3,0,82,17600,12.9,1
657,8.3,0,82,17600,12.9,1
480,7.4,0,84,16300,11.3,1
520,7.4,0,84,16300,11.3,1
584,7.7,0,83,17200,12.5,1
451,7.7,0,83,17200,12.5,1
483,6.4,0,87,15500,15.6,1
468,6.4,0,87,15500,15.6,1
414,3.8,0,95,200,14.1,1
465,3.8,0,95,200,14.1,1
474,6.2,0,85,200,13.9,1
475,6.2,0,85,200,13.9,1
447,6.2,0,85,200,13.9,1
484,3.8,0,94,300,11.3,1
496,3.8,0,94,300,11.3,1
453,3.8,0,94,300,11.3,1
425,3.7,0,93,300,11.5,1
455,3.7,0,93,300,11.5,1
456,4.7,0,90,13300,12.9,1
457,4.7,0,90,13300,12.9,1
459,4.5,0,93,12200,13.7,1
478,4.5,0,93,12200,13.7,1
445,4.7,0,95,200,12.8,1
518,4.7,0,95,200,12.8,1
437,3.5,0,97,400,12,1
445,3.5,0,97,400,12,1
487,3.4,0,98,12200,11.3,1
450,4.3,0,93,200,9.9,1
467,4.3,0,93,200,9.9,1
413,3.5,0,98,400,11.9,1
470,3.5,0,98,400,11.9,1
528,3.6,0,97,200,10.5,1
491,3.6,0,97,200,10.5,1
462,3.6,0,94,300,14,1
434,3.6,0,94,300,14,1
436,3.5,0,98,700,12,1
410,3.5,0,98,700,12,1
466,3.2,0,98,400,10.7,1
492,3.2,0,98,400,10.7,1
455,3.5,0,95,400,13.1,1
433,3.5,0,95,400,13.1,1
431,3.3,0,98,100,10.4,1
439,3.3,0,98,100,10.4,1
500,3.4,0,96,400,12.8,1
427,0.8,0,75,21900,7.4,1
442,0.8,0,75,21900,7.4,1
446,0.8,0,75,21900,7.4,1
442,0.6,0,76,19800,7.4,1
469,0.6,0,76,19800,7.4,1
428,0.6,0,78,20300,5.2,1
427,0.6,0,78,20300,5.2,1
444,5,0,87,12400,13.9,1
443,5,0,87,12400,13.9,1
430,3.3,0,98,300,11.5,1
461,3.2,0,98,1500,4.6,1
450,3.2,0,98,1500,4.6,1
458,3.2,0,98,1500,4.6,1
470,3.2,0,97,100,7.1,1
440,3.2,0,97,100,7.1,1
459,3.2,0,97,100,7.1,1
481,3.6,0,98,400,6.5,1
449,3.6,0,98,400,6.5,1
440,3.1,0,98,200,5,1
449,3.1,0,98,200,5,1
455,3.2,0,97,100,7.8,1
454,3.2,0,97,100,7.8,1
470,3.5,0,97,300,5.7,1
426,3.5,0,97,300,5.7,1
443,3.5,0,97,300,5.7,1
420,3.1,0,98,100,5.5,1
455,3.1,0,98,100,5.5,1
440,3.1,0,98,100,5.5,1
436,3.6,0,97,1500,4.9,1
463,3.6,0,97,1500,4.9,1
477,3.6,0,97,1500,4.9,1
446,3.6,0,96,600,4.7,1
450,3.6,0,96,600,4.7,1
496,3.6,0,96,600,4.7,1
456,3.1,0,98,100,6.2,1
445,3.1,0,98,100,6.2,1
447,3.1,0,98,100,6.2,1
604,3.6,0,97,200,6.3,1
595,3.6,0,97,200,6.3,1
507,3.5,0,98,100,7,1
473,3.5,0,98,100,7,1
498,3.5,0,98,100,7,1
442,3.3,0,98,1800,5.4,1
465,3.3,0,98,1800,5.4,1
449,3.3,0,98,1800,5.4,1
455,3.4,0,98,100,8.4,1
468,3.4,0,98,100,8.4,1
461,3.3,0,98,100,8,1
507,3.3,0,98,100,8,1
499,3.5,0,98,1400,6.2,1
486,3.5,0,98,1400,6.2,1
447,3.5,0,98,1400,6.2,1
691,4,0,98,1800,5.7,1
774,4,0,98,1800,5.7,1
444,3.8,0,96,1000,5.4,1
646,4.1,0,98,400,3.8,1
802,4.1,0,98,400,3.8,1
745,4.2,0,98,12200,3.2,1
537,4.2,0,98,12200,3.2,1
476,3.7,0,96,12200,6.3,1
457,3.7,0,96,12200,6.3,1
565,4.2,0,98,900,4.3,1
570,4.2,0,98,900,4.3,1
515,3.7,0,97,12200,7.3,1
667,3.7,0,97,12200,7.3,1
877,4.2,0,98,600,5.9,1
633,4.2,0,98,600,5.9,1
459,4.2,0,98,600,5.9,1
605,3.9,0,97,8300,5.2,1
578,3.9,0,97,8300,5.2,1
551,4,0.1,97,12200,6,1
625,4,0.1,97,12200,6,1
444,4.3,0,98,1000,6.5,1
424,4.3,0,98,1000,6.5,1
423,4.7,0,99,200,7.9,1
468,4.7,0,99,200,7.9,1
428,4.7,0,99,200,7.9,1
444,4.7,0,98,500,8,1
455,4.7,0,98,500,8,1
469,4.8,0,99,400,8.6,1
584,4.8,0,99,400,8.6,1
525,4.5,0,98,1100,7.8,1
475,4.5,0,98,1100,7.8,1
438,4.5,0,98,1100,7.8,1
449,5.1,0,98,12200,8.3,1
452,5.1,0,98,12200,8.3,1
447,5.9,0,98,200,5.8,1
441,5.9,0,98,200,5.8,1
443,5.9,0,98,200,5.8,1
521,4.6,0,99,400,8,1
465,4.6,0,99,400,8,1
474,4.7,0,99,500,8.3,1
459,4.7,0,99,500,8.3,1
515,5.2,0,99,200,7,1
446,5.2,0,99,200,7,1
527,7.1,0,99,12200,8,1
522,7.1,0,99,12200,8,1
565,8.1,0,99,200,11,1
482,8.1,0,99,200,11,1
508,8.1,0,99,200,11,1
445,8.7,0,99,12200,9,1
467,8.7,0,99,12200,9,1
467,8.7,0,99,12200,9,1
454,6.6,0,98,12200,9,1
480,6.6,0,98,12200,9,1
514,6.6,0,98,12200,9,1
460,7.6,0,99,500,10.1,1
469,7.6,0,99,500,10.1,1
452,7.6,0,99,500,10.1,1
462,8.9,0,100,12500,6.9,1
536,8.9,0,100,12500,6.9,1
472,5.3,0,98,400,5.4,1
478,5.3,0,98,400,5.4,1
473,5.3,0,98,400,5.4,1
439,8.9,0,100,12200,9.4,1
451,8.9,0,100,12200,9.4,1
462,8.9,0,100,12200,9.4,1
470,7.3,0,98,200,9.6,1
458,7.3,0,98,200,9.6,1
468,7.3,0,98,200,9.6,1
501,8,0,98,12200,6.4,1
467,8,0,98,12200,6.4,1
489,5.6,0,99,400,5.8,1
465,5.6,0,99,400,5.8,1
466,8.3,0,97,12200,7.6,1
477,8.3,0,97,12200,7.6,1
446,8.3,0,97,12200,7.6,1
483,5.8,0,99,400,6.9,1
466,5.8,0,99,400,6.9,1
441,5.8,0,99,400,6.9,1
484,6.7,0,98,12200,8.9,1
466,6.7,0,98,12200,8.9,1
465,6.7,0,98,12200,8.9,1
502,8.2,0,97,200,11.2,1
492,8.2,0,97,200,11.2,1
487,8.2,0,97,200,11.2,1
452,6.8,0,99,200,5.7,1
465,6.8,0,99,200,5.7,1
460,7.6,0,99,12200,7.6,1
627,7.6,0,99,12200,7.6,1
434,6.6,0,99,12200,5.8,1
480,6.6,0,99,12200,5.8,1
701,6.6,0,99,12200,5.8,1
598,8.2,0,99,12200,7.6,1
643,8.2,0,99,12200,7.6,1
497,8.2,0,98,12200,9.4,1
436,8.2,0,98,12200,9.4,1
427,9.4,0,92,13800,9.6,1
463,9.4,0,92,13800,9.6,1
491,9.4,0,92,14100,8.6,1
490,9.4,0,92,14100,8.6,1
437,9.3,0,99,12200,7.4,1
434,9.9,0,92,14600,6.8,1
411,9.9,0,92,14600,6.8,1
451,9.9,0,92,14600,6.8,1
459,9.8,0,97,12500,7.9,1
459,9.8,0,97,12500,7.9,1
475,10.1,0,95,13200,7.3,1
461,10.1,0,95,13200,7.3,1
472,9.5,0,93,13200,10.2,1
447,9.5,0,93,13200,10.2,1
466,9.5,0,93,13200,10.2,1
478,10.5,0,88,14000,12.7,1
459,10.5,0,88,14000,12.7,1
465,9.2,0,92,12400,15.8,1
453,9.9,0,91,14200,6.3,1
449,9.9,0,91,14200,6.3,1
455,10.2,0,89,13200,12.3,1
465,10.2,0,89,13200,12.3,1
482,10.7,0,87,14700,10.8,1
443,10.7,0,87,14700,10.8,1
433,9.6,0,90,14100,6.1,1
461,9.6,0,90,14100,6.1,1
428,10,0,91,13000,11.5,1
473,10,0,91,13000,11.5,1
431,9.5,0,92,12800,14.3,1
455,9.5,0,92,12800,14.3,1
445,10,0,89,14000,8,1
443,10,0,89,14000,8,1
424,10,0,92,13200,11.5,1
429,10,0,92,13200,11.5,1
463,10.2,0,87,13900,10.7,1
434,3.4,0,98,2900,6.8,1
459,3.4,0,98,2900,6.8,1
509,3.4,0,98,2900,6.8,1
449,3.5,0,98,12200,7.6,1
486,3.5,0,98,12200,7.6,1
474,3.7,0,96,12300,7.4,1
452,3.7,0,96,12300,7.4,1
426,8.9,0,91,12200,13.2,1
492,6.4,0,98,200,6.5,1
434,6.4,0,98,200,6.5,1
448,6.4,0,98,200,6.5,1
482,5.6,0,98,300,13.8,1
444,5.6,0,98,300,13.8,1
459,5.6,0,98,300,13.8,1
466,6.2,0.1,97,12400,3.4,1
445,6.2,0.1,97,12400,3.4,1
447,5.8,0,96,12200,6,1
434,5.8,0,96,12200,6,1
440,5.8,0,96,12200,6,1
428,6.4,0,97,200,5.4,1
434,6.4,0,97,200,5.4,1
457,6.4,0,97,200,5.4,1
448,5.8,0,98,200,4.2,1
441,5.8,0,98,200,4.2,1
470,5.8,0,98,200,4.2,1
468,5.7,0,96,12200,9.4,1
467,5.7,0,96,12200,9.4,1
460,6.3,0,96,300,5.6,1
440,6.3,0,96,300,5.6,1
453,5.9,0.3,98,200,10.4,1
465,5.9,0.3,98,200,10.4,1
446,5.9,0,96,200,2.3,1
458,5.9,0,96,200,2.3,1
438,6.3,0,96,200,7.3,1
460,6.3,0,96,200,7.3,1
466,6.3,0,96,200,7.3,1
469,6.1,0.5,98,300,8,1
464,6.1,0.5,98,300,8,1
478,6,1.7,97,300,5.6,1
452,6,1.7,97,300,5.6,1
554,6,1.7,97,300,5.6,1
453,6.2,0,96,200,7.5,1
449,6.2,0,96,200,7.5,1
486,6.2,0,96,200,7.5,1
505,6.1,0,97,4800,4,1
454,6.1,0,97,4800,4,1
438,6.1,0,97,4800,4,1
444,5.9,0,97,200,12.2,1
468,5.9,0,97,200,12.2,1
456,6.7,0,95,12200,6.8,1
460,6.7,0,95,12200,6.8,1
446,6.7,0,94,12200,4.7,1
460,6.7,0,94,12200,4.7,1
436,7,0,93,12900,20.7,1
451,7,0,93,12900,20.7,1
456,6.2,0.3,96,400,12.3,1
472,6.2,0.3,96,400,12.3,1
451,6.8,0,92,14000,18.8,1
500,6.8,0,92,14000,18.8,1
461,6.8,0,92,14000,18.8,1
446,6.2,0.3,96,7600,8.1,1
463,6.2,0.3,96,7600,8.1,1
478,6.3,0,96,6600,11.9,1
427,6.3,0,96,6600,11.9,1
455,6.4,0.2,92,8600,19.2,1
476,6.4,0.2,92,8600,19.2,1
502,6.5,0.2,95,8200,8.8,1
430,6.5,0.2,95,8200,8.8,1
476,6.2,0.4,91,5500,20.9,1
419,6.2,0.4,91,5500,20.9,1
528,6.4,0,88,15900,23.9,1
455,6.4,0,88,15900,23.9,1
471,6.4,0,88,15900,23.9,1
463,6.1,0,91,4200,26.4,1
450,6.1,0,91,4200,26.4,1
481,6.3,0,84,16500,25,1
467,6.3,0,84,16500,25,1
473,5.4,0.2,91,7900,24.8,1
453,5.4,0.2,91,7900,24.8,1
451,6.1,0,80,17200,27.1,1
459,6.1,0,80,17200,27.1,1
447,5.6,0,91,15200,24.3,1
459,5.6,0,91,15200,24.3,1
457,5.6,0,91,15200,24.3,1
472,5.3,0,91,15600,26,1
473,5.3,0,91,15600,26,1
474,6.1,0,90,14400,22.6,1
449,6.1,0,90,14400,22.6,1
460,6.7,0,66,22600,27.9,1
444,6.7,0,66,22600,27.9,1
460,4.4,0,60,25100,30.8,1
483,4.4,0,60,25100,30.8,1
440,4.4,0,60,25100,30.8,1
453,4.8,0,54,29600,33.9,1
463,4.8,0,54,29600,33.9,1
478,4.8,0,54,29600,33.9,1
527,6.8,0,77,21100,33.8,1
479,6.8,0,77,21100,33.8,1
448,6.8,0,77,21100,33.8,1
467,6.2,0,65,24200,29.1,1
496,6.2,0,65,24200,29.1,1
435,6.2,0,65,24200,29.1,1
581,5.7,0,59,32000,32.6,1
468,5.7,0,59,32000,32.6,1
424,4.5,0,58,29700,31.6,1
465,4.5,0,58,29700,31.6,1
460,4.5,0,58,29700,31.6,1
440,5,0,53,27300,33,1
469,5,0,53,27300,33,1
472,5,0,53,27300,33,1
458,6.5,0,74,20700,29.5,1
488,6.5,0,74,20700,29.5,1
479,6.5,0,74,20700,29.5,1
460,5.7,0,63,24800,29.6,1
474,5.7,0,63,24800,29.6,1
502,6.1,0,62,29800,33.7,1
457,6.1,0,62,29800,33.7,1
451,6.1,0,62,29800,33.7,1
477,4.8,0,58,29500,31.9,1
443,4.8,0,58,29500,31.9,1
528,6.2,0,72,21900,27.8,1
457,6.2,0,72,21900,27.8,1
483,4.9,0,57,28600,32.1,1
443,4.9,0,57,28600,32.1,1
471,4.9,0,57,28600,32.1,1
443,6.2,0,70,21900,26.7,1
495,6.2,0,70,21900,26.7,1
455,6.2,0,70,21900,26.7,1
470,3.8,0,61,26000,31,1
516,3.8,0,61,26000,31,1
458,4.2,0,60,25300,31.9,1
447,4.2,0,60,25300,31.9,1
471,4.2,0,60,25300,31.9,1
475,5.7,0,56,34900,32.7,1
461,5.7,0,56,34900,32.7,1
508,7.6,0,68,26000,31.7,1
465,7.6,0,68,26000,31.7,1
445,7.6,0,68,26000,31.7,1
493,4.4,0,55,31000,31,1
501,4.4,0,55,31000,31,1
489,4.4,0,55,31000,31,1
503,6.1,0,51,38600,34.6,1
448,6.1,0,51,38600,34.6,1
463,5.6,0,42,39400,31.7,1
524,5.6,0,42,39400,31.7,1
437,5,0,49,34400,32.7,1
467,5,0,49,34400,32.7,1
448,5.7,0,42,41200,31.3,1
454,5.7,0,42,41200,31.3,1
456,5.1,0,46,36000,32.2,1
478,5.1,0,46,36000,32.2,1
448,5.1,0,23,59400,25.9,1
475,5.1,0,23,59400,25.9,1
480,4.8,0,21,62500,26.6,1
466,6.2,0,41,48700,32.4,1
462,6.2,0,41,48700,32.4,1
425,4.9,0,23,59700,23.4,1
462,4.9,0,23,59700,23.4,1
483,6.1,0,25,66500,37.2,1
468,6.1,0,25,66500,37.2,1
468,5.7,0,38,48600,29.6,1
454,5.7,0,38,48600,29.6,1
442,4.8,0,22,60300,21.9,1
456,4.8,0,22,60300,21.9,1
458,4.9,0,22,64400,27.6,1
464,4.9,0,22,64400,27.6,1
440,5.3,0,33,50600,26.3,1
451,5.3,0,33,50600,26.3,1
440,5.8,0,22,74900,31.1,1
445,5.8,0,22,74900,31.1,1
495,5.1,0,28,53900,23.3,1
429,6.9,0,98,300,7.9,1
448,6.9,0,98,300,7.9,1
449,6.9,0,98,300,7.9,1
439,6.8,0,98,500,7.4,1
472,6.8,0,98,500,7.4,1
436,6.5,0,98,200,10.3,1
450,6.5,0,98,200,10.3,1
482,6.1,0,96,200,5.1,1
446,6.1,0,96,200,5.1,1
489,5.4,0,44,36900,30.8,1
465,5.4,0,44,36900,30.8,1
457,6.7,0,42,47800,37.7,1
455,6.7,0,42,47800,37.7,1
464,6.7,0,42,47800,37.7,1
439,5.3,0,42,38600,31.9,1
461,5.3,0,42,38600,31.9,1
427,4.7,0,21,59800,25.3,1
419,2.5,0,33,43600,11.5,1
432,2.5,0,33,43600,11.5,1
439,2.4,0,33,50500,13.4,1
439,2.4,0,33,50500,13.4,1
470,1.2,0,37,38900,10.6,1
434,1.2,0,37,38900,10.6,1
440,2,0,32,52400,13.3,1
468,2,0,32,52400,13.3,1
475,5.7,0,30,54100,16.3,1
459,5.7,0,30,54100,16.3,1
455,9.5,0,26,62900,14.5,1
441,9.5,0,26,62900,14.5,1
464,12.8,0,22,71200,19,1
452,12.8,0,22,71200,19,1
489,15.3,0,21,82800,23,1
464,15.3,0,21,82800,23,1
468,16.4,0,19,81900,25.4,1
475,16.4,0,19,81900,25.4,1
469,16.2,0,25,70600,24.8,1
472,16.2,0,25,70600,24.8,1
449,14.9,0,22,77100,23.7,1
466,14.9,0,22,77100,23.7,1
447,12.5,0,22,65600,14.4,1
458,12.5,0,22,65600,14.4,1
459,3.3,0,28,47700,15.5,1
432,3.3,0,28,47700,15.5,1
441,3.1,0,34,55700,13.3,1
463,2.2,0,34,45300,13.1,1
447,2,0,37,54400,13.2,1
445,2,0,37,54400,13.2,1
472,2.4,0,32,49300,12.5,1
451,2.4,0,32,49300,12.5,1
454,6.6,0,29,64200,17.1,1
458,10.2,0,24,61500,15.3,1
466,14.5,0,22,77100,21.7,1
472,15.9,0,21,83900,23,1
480,17.3,0,19,83600,27.9,1
445,12.4,0,23,60600,19,1
482,2.7,0,34,51700,13.3,1
445,2.7,0,34,51700,13.3,1
452,2,0,34,42100,10.9,1
445,2,0,34,42100,10.9,1
548,6.4,0,29,57800,18.3,1
498,6.4,0,29,57800,18.3,1
490,10.8,0,23,61100,16.1,1
479,10.8,0,23,61100,16.1,1
517,14.2,0,22,78800,22.5,1
478,14.2,0,22,78800,22.5,1
452,16.3,0,21,82800,27.2,1
485,16.3,0,21,82800,27.2,1
451,16.6,0,20,81600,27,1
452,16.6,0,20,81600,27,1
426,16,0,26,72100,26.1,1
470,16,0,26,72100,26.1,1
445,13.9,0,21,71800,20.6,1
446,13.9,0,21,71800,20.6,1
462,12.1,0,24,57100,17.6,1
467,12.1,0,24,57100,17.6,1
445,3.9,0,29,58000,13.8,1
480,1.9,0,36,47300,15.8,1
507,3.2,0,31,49400,13.7,1
466,2.5,0,34,47900,12.9,1
445,2.5,0,34,47900,12.9,1
448,2.3,0,35,54800,8.9,1
475,2.3,0,35,54800,8.9,1
460,1.8,0,35,44500,14.3,1
473,1.8,0,35,44500,14.3,1
448,4.4,0,31,61100,13,1
457,4.4,0,31,61100,13,1
482,7,0,28,55300,16.5,1
478,7,0,28,55300,16.5,1
489,12.4,0,22,76900,17.7,1
462,12.4,0,22,76900,17.7,1
474,14.4,0,22,78400,23.5,1
470,14.4,0,22,78400,23.5,1
515,16.8,0,21,79400,26.2,1
476,16.8,0,21,79400,26.2,1
482,16.5,0,21,75800,26.3,1
463,16.5,0,21,75800,26.3,1
494,15.9,0,26,69300,27.2,1
468,13.4,0,21,69600,18.7,1
468,13.4,0,21,69600,18.7,1
464,12.7,0,25,71600,9.9,1
458,12.7,0,25,71600,9.9,1
454,3.1,0,30,51300,14.1,1
461,3.1,0,30,51300,14.1,1
475,15,0,25,66000,25.3,1
468,15,0,25,66000,25.3,1
468,2.3,0,33,44200,12.4,1
457,1.7,0,36,47500,10.5,1
454,1.6,0,34,42200,12.1,1
459,1.6,0,34,42200,12.1,1
494,4.9,0,31,55500,14,1
479,7.7,0,28,54700,18.1,1
452,7.7,0,28,54700,18.1,1
527,11.9,0,22,75100,16.9,1
489,11.9,0,22,75100,16.9,1
514,14.7,0,21,79100,23.3,1
513,16.1,0,21,82800,24.3,1
474,16.4,0,22,70500,26.6,1
473,12.8,0,21,66600,15.1,1
478,11.8,0,26,58900,17.4,1
498,2.8,0,32,47100,13,1
438,2.8,0,32,47100,13,1
485,2.9,0,33,57900,13.7,1
453,2.9,0,33,57900,13.7,1
490,1.3,0,36,38200,9.7,1
497,1.3,0,36,38200,9.7,1
464,5.2,0,30,54000,15.3,1
459,5.2,0,30,54000,15.3,1
476,15.6,0,21,78300,23.2,1
487,15.6,0,21,78300,23.2,1
472,16.2,0,20,84200,24.2,1
500,16.2,0,20,84200,24.2,1
471,17.3,0,23,75700,26.9,1
449,17.3,0,23,75700,26.9,1
471,14.9,0,24,67500,24.1,1
448,14.9,0,24,67500,24.1,1
476,13.5,0,21,77300,14.3,1
443,13.5,0,21,77300,14.3,1
488,11.6,0,27,52500,18.6,1
434,14.8,0,23,69200,22.8,1
476,2.1,0,33,60100,12.8,1
466,9.4,0,27,66900,15.5,1
494,12.3,0,22,72900,18.3,1
465,11,0,28,46300,15.5,1
492,16.3,0,24,71100,25.9,1
436,3.5,0,27,50500,18.4,1
452,3.5,0,27,50500,18.4,1
467,-0.1,0,43,46100,26,1
424,-0.1,0,43,46100,26,1
439,-0.9,0,43,46500,21,1
452,-0.9,0,43,46500,21,1
469,-0.9,0,32,55000,27.1,1
445,-0.9,0,32,55000,27.1,1
481,1.6,0,30,62900,27,1
489,1.6,0,30,62900,27,1
492,2.8,0,25,75200,24.1,1
482,2.8,0,25,75200,24.1,1
474,5,0,22,77900,23.9,1
457,5,0,22,77900,23.9,1
463,5.9,0,22,76700,21.3,1
449,5.9,0,22,76700,21.3,1
474,6.3,0,18,83800,17.7,1
468,6.3,0,18,83800,17.7,1
487,5.3,0,20,81400,14.1,1
486,5.3,0,20,81400,14.1,1
458,2.6,0,21,78700,9.9,1
470,2.6,0,21,78700,9.9,1
466,-1,0,43,39100,21.5,1
544,-0.6,0,31,58000,26.5,1
471,1.1,0,29,64600,27.5,1
455,3.1,0,25,76000,25.3,1
476,4.6,0,20,79200,11.9,1
439,2.3,0,21,75700,9.4,1
414,-0.7,0,43,39700,24.6,1
455,-1.1,0,42,36500,21.5,1
457,-1.7,0,34,46600,23.8,1
476,0.3,0,31,62300,28.3,1
486,1.6,0,28,66300,25.9,1
498,3.9,0,25,69900,24.5,1
483,5.2,0,22,77800,23.1,1
452,6.8,0,21,77900,19.4,1
465,6.1,0,18,83600,17.5,1
430,4.3,0,20,81500,12.5,1
423,2.1,0,20,72500,8.7,1
446,-1.1,0,41,35900,21.9,1
475,-1.1,0,41,35900,21.9,1
481,-1.7,0,33,58600,26.6,1
444,-1.7,0,33,58600,26.6,1
481,-1.2,0,33,52000,25.3,1
452,-1.2,0,33,52000,25.3,1
484,-0.4,0,31,63300,27.8,1
470,-0.4,0,31,63300,27.8,1
465,1.9,0,27,68900,25.4,1
467,1.9,0,27,68900,25.4,1
459,3.9,0,24,74600,24.1,1
456,5.4,0,23,78100,23.9,1
460,6,0,20,78300,19.5,1
459,5.9,0,19,83200,17.2,1
462,4.8,0,20,78600,9.4,1
458,4.8,0,20,78600,9.4,1
452,1.6,0,20,68900,7.8,1
584,1.1,0,46,43700,23.4,1
431,-0.8,0,43,37100,23.1,1
448,-0.8,0,43,37100,23.1,1
479,4.3,0,23,75700,22.7,1
487,4.3,0,23,75700,22.7,1
737,6.2,0,23,73500,22.5,1
958,6.2,0,23,73500,22.5,1
462,6.1,0,19,79700,20.2,1
445,6.1,0,19,79700,20.2,1
462,5.9,0,19,83800,16.6,1
444,5.9,0,19,83800,16.6,1
492,0.2,0,45,38500,23.7,1
663,-1.6,0,41,49300,24.1,1
615,-1.4,0,33,50200,22.8,1
476,-1,0,33,58800,28.5,1
472,0.4,0,31,65400,27.6,1
463,2.7,0,26,68800,26.4,1
439,3.7,0,21,75600,7.9,1
429,-0.8,0,43,35500,21.7,1
440,-1.6,0,41,43100,25,1
641,-1.6,0,41,43100,25,1
461,-1.2,0,33,49900,24.4,1
441,-1.2,0,33,53700,28.7,1
444,0.8,0,30,66500,27.7,1
441,2.4,0,26,73900,23.7,1
444,4.7,0,23,77400,21.3,1
